"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","genename","ensembl"
"6602",6682.38987849537,0.551854576631411,0.0314010463684228,17.5744008704869,3.86956392123282e-69,2.7000690915401e-67,"SMARCD1","SWI/SNF related BAF chromatin remodeling complex subunit D1","ENSG00000066117"
"2819",45.4473765007067,0.883593111041789,0.274284483940522,3.22144766757348,0.00127544752973058,0.00432206231018912,"GPD1","glycerol-3-phosphate dehydrogenase 1","ENSG00000167588"
"84987",1027.93135695805,0.874932846769253,0.0628033791727915,13.9313020779032,4.08833562354941e-44,1.51053948005831e-42,"COX14","cytochrome c oxidase assembly factor COX14","ENSG00000178449"
"91012",1008.73823285546,0.475041524256316,0.0601743095520263,7.89442417857073,2.91658637835884e-15,3.24132267235954e-14,"CERS5","ceramide synthase 5","ENSG00000139624"
"51474",4639.74913957295,1.10834782083106,0.0340306588178087,32.5690967890121,1.12368446540071e-232,1.2059809752953e-229,"LIMA1","LIM domain and actin binding 1","ENSG00000050405"
"113251",4611.33080559104,0.485787198626715,0.0364796488681837,13.3166632272714,1.8520159849863e-40,6.0846554328894e-39,"LARP4","La ribonucleoprotein 4","ENSG00000161813"
"57609",3505.00050442718,0.440518156915165,0.0394946675180496,11.1538641694817,6.85627867344608e-29,1.46193764183659e-27,"DIP2B","disco interacting protein 2 homolog B","ENSG00000066084"
"466",1006.72150752615,0.554166793487634,0.0625703621275086,8.85669787811566,8.24195184063022e-19,1.12375747479809e-17,"ATF1","activating transcription factor 1","ENSG00000123268"
"25840",190.410183127545,1.48922213736819,0.143338903304848,10.3895181491725,2.7674767639508e-25,5.05866920567098e-24,"TMT1A","thiol methyltransferase 1A","ENSG00000185432"
"4891",932.798228479455,0.262361693741911,0.0608909223647209,4.30871603767852,1.64205031737259e-05,7.64481100040144e-05,"SLC11A2","solute carrier family 11 member 2","ENSG00000110911"
"25875",1656.41920331005,1.1057392498185,0.0515084248392914,21.4671532524719,3.15778688646271e-102,4.36626999061942e-100,"LETMD1","LETM1 domain containing 1","ENSG00000050426"
"81566",1295.51905083272,0.486058215414776,0.0553612709706462,8.77975174508721,1.63835883431038e-18,2.19141432686571e-17,"CSRNP2","cysteine and serine rich nuclear protein 2","ENSG00000110925"
"7024",2107.21906431372,0.422062341314173,0.0479223975284919,8.80720421100049,1.28305818241684e-18,1.72848567335988e-17,"TFCP2","transcription factor CP2","ENSG00000135457"
"9802",4099.36350660535,0.71768380026496,0.0372679466704632,19.2574011820663,1.22367922685254e-82,1.12568499652255e-80,"DAZAP2","DAZ associated protein 2","ENSG00000183283"
"57228",718.588241254716,0.675234898519794,0.0726953241297629,9.28856025615187,1.56389372500817e-20,2.30976649896685e-19,"SMAGP","small cell adhesion glycoprotein","ENSG00000170545"
"102723983",168.037423416178,0.821637527028681,0.141717794511632,5.797701903703,6.72298167207446e-09,4.60835039310262e-08,NA,NA,NA
"11226",955.680265769308,1.61081972675436,0.065303214653553,24.6667753693304,2.43175571884729e-134,5.95727286862828e-132,"GALNT6","polypeptide N-acetylgalactosaminyltransferase 6","ENSG00000139629"
"94",8.50728585849585,2.5827078621358,0.742065106361437,3.48043297009284,0.00050060407003572,0.00183189065277887,"ACVRL1","activin A receptor like type 1","ENSG00000139567"
"91",1399.21633805799,0.353267151153353,0.052429164101114,6.73798938453507,1.60593298362135e-11,1.3762173986638e-10,"ACVR1B","activin A receptor type 1B","ENSG00000135503"
"3164",4140.43035848235,0.359091464488801,0.0345210251949392,10.4021089310361,2.42505661599976e-25,4.44357122043924e-24,"NR4A1","nuclear receptor subfamily 4 group A member 1","ENSG00000123358"
"60673",3697.72210301618,0.454108934606246,0.0364338617815797,12.4639253815206,1.17444275597753e-35,3.34212005482595e-34,"ATG101","autophagy related 101","ENSG00000123395"
"144501",1124.28486303032,1.47423973977916,0.0613969245492888,24.0116219273436,2.10277254355108e-127,4.3881747765328e-125,"KRT80","keratin 80","ENSG00000167767"
"3892",18.1181280586126,2.16538961851612,0.479929577890547,4.51189032364653,6.42524117682926e-06,3.16183593107812e-05,"KRT86","keratin 86","ENSG00000170442"
"3887",75.2420268681674,2.75562829455962,0.258424260861542,10.6631950319712,1.51308332822652e-26,2.90475911853231e-25,"KRT81","keratin 81","ENSG00000205426"
"3854",16.0268276666228,2.05698729800122,0.498037108351333,4.13018882229585,3.62465406564789e-05,0.000160244121874406,"KRT6B","keratin 6B","ENSG00000185479"
"3856",2294.43269063428,0.570729931549223,0.0447510325747406,12.7534472103191,2.98258748667041e-37,8.91532583217211e-36,"KRT8","keratin 8","ENSG00000170421"
"3875",7459.68230155785,0.613992794573457,0.0295463294120239,20.7806792516025,6.4736260223362e-96,7.8442249081405e-94,"KRT18","keratin 18","ENSG00000111057"
"1975",35927.5709012129,0.691926624794788,0.0228138254088735,30.3292679940323,4.71595547203539e-202,3.7960073010262e-199,"EIF4B","eukaryotic translation initiation factor 4B","ENSG00000063046"
"283335",418.57347366226,0.428035864414053,0.0883150286304043,4.84669337769645,1.25536220480107e-06,6.78335012510347e-06,"TNS2-AS1","TNS2 antisense RNA 1","ENSG00000257337"
"23371",2963.00238911717,0.437322687957418,0.0374197571464071,11.6869461831718,1.48635441593841e-31,3.54116869201055e-30,"TNS2","tensin 2","ENSG00000111077"
"84926",1133.53232483188,0.640768481006489,0.0567338734501914,11.2942840324315,1.40040614113579e-29,3.07625278839362e-28,"SPRYD3","SPRY domain containing 3","ENSG00000167778"
"3489",2404.03784339088,0.456998168400343,0.0461135700712885,9.91027516832581,3.75610249189766e-23,6.26146730491046e-22,"IGFBP6","insulin like growth factor binding protein 6","ENSG00000167779"
"51380",322.02142936325,0.897600885971343,0.101522826234673,8.84137015548125,9.45518444943356e-19,1.28219583105496e-17,"CSAD","cysteine sulfinic acid decarboxylase","ENSG00000139631"
"283337",2720.2522992158,0.74612930132413,0.0396609562020061,18.8126906856166,5.94427199842135e-79,5.09399248290572e-77,"ZNF740","zinc finger protein 740","ENSG00000139651"
"5916",2847.87130332556,0.67480951697563,0.0383066898605948,17.6159704592432,1.8577566405542e-69,1.31667041398775e-67,"RARG","retinoic acid receptor gamma","ENSG00000172819"
"84975",953.99967663211,0.430988288588545,0.0608338383571288,7.08468017517489,1.3936578307737e-12,1.29154030386421e-11,"MFSD5","major facilitator superfamily domain containing 5","ENSG00000182544"
"9700",3649.23184846838,0.68950231906345,0.0365630854778244,18.8578811129502,2.53164057867348e-79,2.19454289854396e-77,"ESPL1","extra spindle pole bodies like 1, separase","ENSG00000135476"
"5204",4275.53693794838,0.674169528550047,0.0356832252231968,18.8931780783029,1.29791482420069e-79,1.12943645976198e-77,"PFDN5","prefoldin subunit 5","ENSG00000123349"
"112268097",1250.62946775071,0.679296991142869,0.0554469869243647,12.2512877402968,1.65349314451901e-34,4.43647958228207e-33,"MYG1-AS1","MYG1 antisense RNA 1",NA
"60314",3192.3730823108,0.759909248562499,0.0418651480388954,18.1513570155418,1.25267578314002e-73,9.76913730117985e-72,"MYG1","MYG1 exonuclease","ENSG00000139637"
"8086",3031.66591895315,0.382798792888189,0.0386885757453956,9.89436249624016,4.40407366333374e-23,7.31459191040648e-22,"AAAS","aladin WD repeat nucleoporin","ENSG00000094914"
"6667",4611.11028284694,0.475538704914823,0.0333078670268529,14.2770686736392,3.04127287047589e-46,1.19832531389485e-44,"SP1","Sp1 transcription factor","ENSG00000185591"
"54458",3456.66203750656,0.565899787668638,0.0370617222724264,15.2691173796222,1.22824249161966e-52,5.85245862074502e-51,"PRR13","proline rich 13","ENSG00000205352"
"5094",25111.3554396626,0.572070419559705,0.028624096142634,19.9856238851727,7.34632036042096e-89,7.73697982631624e-87,"PCBP2","poly(rC) binding protein 2","ENSG00000197111"
"102157401",2169.71783499933,0.574367948429332,0.048686867464236,11.797184299262,4.03590872267881e-32,9.87636382103529e-31,"PCBP2-OT1","PCBP2 overlapping transcript 1","ENSG00000282977"
"7786",1835.8742468597,0.565169247293004,0.0461686963911499,12.2413949595801,1.8679430680577e-34,4.99403331766126e-33,"MAP3K12","mitogen-activated protein kinase kinase kinase 12","ENSG00000139625"
"6895",1575.84312197493,0.489006894337441,0.0499649554929629,9.78699749680181,1.28041643959996e-22,2.0791084809585e-21,"TARBP2","TARBP2 subunit of RISC loading complex","ENSG00000139546"
"114108587",215.726406976174,0.651995277265348,0.121969525567877,5.34555885357204,9.01385026636763e-08,5.53101435620457e-07,"ATF7-NPFF","ATF7-NPFF readthrough","ENSG00000267281"
"11016",718.358674195697,0.67045661431494,0.0724169934253135,9.2582774097962,2.0775678143405e-20,3.05641144906045e-19,"ATF7","activating transcription factor 7","ENSG00000170653"
"100652999",155.344872214302,0.712441692901705,0.145518324442789,4.8958898862377,9.78618557388506e-07,5.35602356639683e-06,"ATF7-AS1","ATF7 antisense RNA 1","ENSG00000257550"
"517",6643.58882241628,0.714684849538702,0.0312475379476534,22.8717171489146,8.88667623941012e-116,1.56474928971738e-113,"ATP5MC2","ATP synthase membrane subunit c locus 2","ENSG00000135390"
"57658",1248.65883009668,0.479550528293299,0.0578822906178818,8.28492658417961,1.18181965266436e-16,1.41853043685432e-15,"CALCOCO1","calcium binding and coiled-coil domain 1","ENSG00000012822"
"100874366",88.9224400148721,0.770220451923053,0.192045872394102,4.01060664476279,6.05629372521049e-05,0.000258027878976926,"HOXC13-AS","HOXC13 antisense RNA","ENSG00000249641"
"3229",660.208798946911,0.789796465975134,0.0744016193333758,10.6153128527518,2.52945655930628e-26,4.81087695642574e-25,"HOXC13","homeobox C13","ENSG00000123364"
"105369775",14.5724946089924,6.27106673328092,1.23920507498209,5.0605560450691,4.18035555487147e-07,2.38101727307792e-06,"LOC105369775","uncharacterized LOC105369775",NA
"3228",258.614714125228,6.44406029145881,0.362000179982306,17.8012626727804,6.90933422551121e-71,5.02330886369586e-69,"HOXC12","homeobox C12","ENSG00000123407"
"3227",333.656508678948,0.658376907147081,0.100217041022718,6.56951053861022,5.04809221178437e-11,4.1462792372156e-10,"HOXC11","homeobox C11","ENSG00000123388"
"3226",1798.63960097026,0.193353419273554,0.0463150417318932,4.17474349678514,2.98321987233062e-05,0.000134042682381554,"HOXC10","homeobox C10","ENSG00000180818"
"3221",1140.20836765567,0.347365627496771,0.056830902343395,6.11226662208968,9.82258936917085e-10,7.27032903784475e-09,"HOXC4","homeobox C4","ENSG00000198353"
"3223",615.327118082373,0.176291281608152,0.0726903652863865,2.425235874295,0.015298443353211,0.0401112513139449,"HOXC6","homeobox C6","ENSG00000197757"
"23583",1762.68123653303,0.889790626349353,0.0494756777659416,17.9844049950918,2.58144831079776e-72,1.93291302421129e-70,"SMUG1","single-strand-selective monofunctional uracil-DNA glycosylase 1","ENSG00000123415"
"400043",554.183993701889,0.531121031235946,0.0792632391937056,6.70072326892896,2.07390461657792e-11,1.75918939587629e-10,"LINC02381","long intergenic non-protein coding RNA 2381","ENSG00000250742"
"23468",5433.49631606023,0.120802971862622,0.0319323670497186,3.78308854068137,0.000154894283360487,0.000617658768290633,"CBX5","chromobox 5","ENSG00000094916"
"3178",101485.804706076,0.245873610286549,0.024462768460822,10.0509315076225,9.10030884263528e-24,1.55498681345954e-22,"HNRNPA1","heterogeneous nuclear ribonucleoprotein A1","ENSG00000135486"
"4778",138.104467083129,1.20755981117196,0.163022885352093,7.4073024076583,1.28894320528144e-13,1.29514944095556e-12,"NFE2","nuclear factor, erythroid 2","ENSG00000123405"
"22818",6809.19907696905,0.435424042125405,0.029634188423323,14.6933007209576,7.11612999028471e-49,3.05492071849594e-47,"COPZ1","COPI coat complex subunit zeta 1","ENSG00000111481"
"102724050",285.725112687808,0.474770090024765,0.10646665693128,4.45933124707027,8.22157752964448e-06,3.98233213761288e-05,"GPR84-AS1","GPR84, ZNF385A, ITGA5 and GTSF1 antisense RNA 1",NA
"25946",2173.76382883272,0.335449672158958,0.0450466654223274,7.44671484590494,9.56931436806595e-14,9.68882332558267e-13,"ZNF385A","zinc finger protein 385A","ENSG00000161642"
"3678",7998.68402628159,0.574090420236329,0.0318607589462752,18.0187302256165,1.3889491348777e-72,1.05047434905616e-70,"ITGA5","integrin subunit alpha 5","ENSG00000161638"
"121355",2938.38323345907,1.16591777946119,0.040969347455156,28.4582950884773,3.84742799949434e-178,2.40870367368343e-175,"GTSF1","gametocyte specific factor 1","ENSG00000170627"
"5153",13.460159346332,1.41767092794757,0.540001757614201,2.62530798827586,0.00865706209610087,0.0242255854881949,"PDE1B","phosphodiesterase 1B","ENSG00000123360"
"5502",5.99405010710227,2.95468216035835,0.949328070494061,3.11239312540357,0.00185577193741419,0.00608812051316464,"PPP1R1A","protein phosphatase 1 regulatory inhibitor subunit 1A","ENSG00000135447"
"196410",455.579792164575,0.728405630803475,0.0856862449256804,8.50084668122934,1.88212821011728e-17,2.36319808354447e-16,"TMT1B","thiol methyltransferase 1B","ENSG00000170439"
"3679",464.697865004587,0.811326452609686,0.0997056950537087,8.1372127456977,4.04481603856058e-16,4.69182006572714e-15,"ITGA7","integrin subunit alpha 7","ENSG00000135424"
"100528022",887.225817289253,0.844646394432099,0.065954551614161,12.8064913453334,1.50800495291254e-37,4.5559538376331e-36,"BLOC1S1-RDH5","BLOC1S1-RDH5 readthrough",NA
"2647",959.211573649349,0.824422027005651,0.0628862246706365,13.1097395546246,2.89591186503369e-39,9.21865277035724e-38,"BLOC1S1","biogenesis of lysosomal organelles complex 1 subunit 1","ENSG00000135441"
"5959",66.3316298548434,1.39664251282994,0.236881480679131,5.89595484132325,3.72520851436104e-09,2.60903509933714e-08,"RDH5","retinol dehydrogenase 5","ENSG00000135437"
"967",18226.1637808881,0.45410467550178,0.0295415796136718,15.3717127330463,2.53381276689276e-53,1.2387651223477e-51,"CD63","CD63 molecule","ENSG00000135404"
"105369779",205.061229836044,0.788964568604987,0.126701300662103,6.22696503099886,4.75557210338114e-10,3.63079553069119e-09,"CD63-AS1","CD63 antisense RNA 1","ENSG00000258056"
"10220",4788.87289794181,0.80248481622808,0.033316983269041,24.0863588923362,3.47431114375056e-128,7.38717212809907e-126,"GDF11","growth differentiation factor 11","ENSG00000135414"
"84324",2011.37542395458,0.449520854999377,0.0455551959101621,9.86760886476841,5.75193870069761e-23,9.49027777718321e-22,"SARNP","SAP domain containing ribonucleoprotein","ENSG00000205323"
"29095",1514.14802879772,0.70281619958423,0.0504107688367431,13.9417869594555,3.5299021651791e-44,1.30850222037511e-42,"ORMDL2","ORMDL sphingolipid biosynthesis regulator 2","ENSG00000123353"
"85406",3296.00997288488,0.7703444789273,0.0392993788088775,19.6019505212455,1.48809162634227e-85,1.44562970148716e-83,"DNAJC14","DnaJ heat shock protein family (Hsp40) member C14","ENSG00000135392"
"440104",470.708563341872,0.511899770657037,0.0873374314705088,5.8611727187087,4.59609606113329e-09,3.19515154305435e-08,"TMEM198B","transmembrane protein 198B (pseudogene)","ENSG00000293491"
"4327",177.142092741417,0.869804153430922,0.138621745817807,6.27465877232652,3.50401904001177e-10,2.71386876714039e-09,"MMP19","matrix metallopeptidase 19","ENSG00000123342"
"84305",1069.04915318445,0.727458470671662,0.0582622255980112,12.485936869128,8.90884504020055e-36,2.54483586205374e-34,"PYM1","PYM homolog 1, exon junction complex associated factor","ENSG00000170473"
"1606",841.231336861142,0.436683654993594,0.0655734029340004,6.65946306665091,2.74829754094827e-11,2.30693221519151e-10,"DGKA","diacylglycerol kinase alpha","ENSG00000065357"
"1017",4155.68875023585,0.515600359474986,0.0352447076481468,14.6291569395979,1.83041163211355e-48,7.73992821098971e-47,"CDK2","cyclin dependent kinase 2","ENSG00000123374"
"5869",1884.26398203408,0.554525357987906,0.0468881710176593,11.826551259145,2.84596169125091e-32,7.04860270301241e-31,"RAB5B","RAB5B, member RAS oncogene family","ENSG00000111540"
"6821",1551.5337783522,0.612871562205559,0.0490801988052519,12.4871450630713,8.77461495194992e-36,2.50967349983563e-34,"SUOX","sulfite oxidase","ENSG00000139531"
"64375",429.767833893225,0.291772389328788,0.0925561234130333,3.1523834249923,0.00161943470377943,0.00536510647564028,"IKZF4","IKAROS family zinc finger 4","ENSG00000123411"
"105369780",348.292992752301,0.443294170719794,0.0978890511911167,4.52853680085544,5.93935380611293e-06,2.93683975608103e-05,NA,NA,NA
"6231",12940.3785562582,0.621916172484999,0.0295952324424634,21.014066157246,4.87741633479946e-98,6.31765570998335e-96,"RPS26","ribosomal protein S26","ENSG00000197728"
"2065",13768.9623491218,0.660060305347604,0.0259552129286758,25.4307412989225,1.15314303790873e-142,3.46527170511827e-140,"ERBB3","erb-b2 receptor tyrosine kinase 3","ENSG00000065361"
"105369782",1017.05601380303,0.613504421297304,0.0596057948547948,10.2926975941158,7.60163308737228e-25,1.35542410224048e-23,"LOC105369782","uncharacterized LOC105369782","ENSG00000295820"
